,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,month,day,year,hour
411,1,279.65,0.0,0.0,87,3,6,5162,10,19,2012,6
412,1,279.45,0.0,0.0,91,5,8,5777,10,19,2012,7
413,1,279.45,0.0,0.0,91,3,13,5777,10,19,2012,7
414,1,279.22,0.0,0.0,91,4,7,5235,10,19,2012,8
415,1,279.22,0.0,0.0,91,5,8,5235,10,19,2012,8
416,1,279.22,0.0,0.0,91,3,6,5235,10,19,2012,8
417,1,279.35,0.0,0.0,91,3,6,4606,10,19,2012,9
418,1,279.35,0.0,0.0,91,5,8,4606,10,19,2012,9
419,1,279.92,0.0,0.0,91,5,8,4328,10,19,2012,10
420,1,280.44,0.0,0.0,90,1,3,4282,10,19,2012,11
421,1,281.0,0.0,0.0,90,1,3,4489,10,19,2012,12
422,1,281.51,0.0,0.0,90,1,3,4908,10,19,2012,13
423,1,281.93,0.0,0.0,92,5,8,5620,10,19,2012,14
424,1,281.94,0.0,0.0,92,5,8,5849,10,19,2012,15
425,1,281.94,0.0,0.0,92,4,7,5849,10,19,2012,15
426,1,282.27,0.0,0.0,92,3,13,4945,10,19,2012,16
427,1,282.41,0.0,0.0,92,3,6,4619,10,19,2012,17
428,1,282.21,0.0,0.0,90,1,3,4479,10,19,2012,18
429,1,281.69,0.0,0.0,75,1,2,3804,10,19,2012,19
430,1,281.26,0.0,0.0,90,1,3,2908,10,19,2012,20
431,1,280.66,0.0,0.0,92,5,8,2942,10,19,2012,21
432,1,280.43,0.0,0.0,92,4,12,3077,10,19,2012,22
433,1,280.43,0.0,0.0,92,4,7,3077,10,19,2012,22
434,1,280.1,0.0,0.0,92,5,8,2051,10,19,2012,23
435,1,280.1,0.0,0.0,92,3,6,2051,10,19,2012,23
436,1,280.1,0.0,0.0,92,4,7,2051,10,19,2012,23
437,1,280.06,0.0,0.0,92,3,6,1270,10,20,2012,0
438,1,280.06,0.0,0.0,92,3,13,1270,10,20,2012,0
439,1,280.28,0.0,0.0,96,4,12,773,10,20,2012,1
440,1,280.28,0.0,0.0,96,3,6,773,10,20,2012,1
441,1,280.38,0.0,0.0,96,4,7,589,10,20,2012,2
442,1,280.62,0.0,0.0,96,4,7,432,10,20,2012,3
443,1,280.62,0.0,0.0,96,5,8,432,10,20,2012,3
444,1,280.91,0.0,0.0,96,5,8,401,10,20,2012,4
445,1,280.91,0.0,0.0,96,4,12,401,10,20,2012,4
446,1,280.91,0.0,0.0,96,3,6,401,10,20,2012,4
447,1,280.96,0.0,0.0,96,3,6,759,10,20,2012,5
448,1,280.96,0.0,0.0,96,5,8,759,10,20,2012,5
449,1,280.96,0.0,0.0,96,4,12,759,10,20,2012,5
450,1,281.13,0.0,0.0,96,3,6,1313,10,20,2012,6
451,1,281.13,0.0,0.0,96,5,8,1313,10,20,2012,6
452,1,281.13,0.0,0.0,96,4,7,1313,10,20,2012,6
453,1,281.28,0.0,0.0,100,3,6,1824,10,20,2012,7
454,1,281.28,0.0,0.0,100,5,8,1824,10,20,2012,7
455,1,281.28,0.0,0.0,100,4,12,1824,10,20,2012,7
456,1,281.19,0.0,0.0,100,3,6,2787,10,20,2012,8
457,1,281.19,0.0,0.0,100,5,8,2787,10,20,2012,8
458,1,281.19,0.0,0.0,100,4,12,2787,10,20,2012,8
459,1,281.7,0.0,0.0,100,3,6,3713,10,20,2012,9
460,1,281.7,0.0,0.0,100,4,12,3713,10,20,2012,9
461,1,281.7,0.0,0.0,100,5,8,3713,10,20,2012,9
462,1,281.7,0.0,0.0,100,4,7,3713,10,20,2012,9
463,1,282.02,0.0,0.0,100,3,6,3815,10,20,2012,10
464,1,282.02,0.0,0.0,100,4,12,3815,10,20,2012,10
465,1,282.02,0.0,0.0,100,5,8,3815,10,20,2012,10
466,1,282.02,0.0,0.0,100,3,13,3815,10,20,2012,10
467,1,282.35,0.0,0.0,100,3,6,4339,10,20,2012,11
468,1,282.35,0.0,0.0,100,5,8,4339,10,20,2012,11
469,1,282.35,0.0,0.0,100,4,12,4339,10,20,2012,11
470,1,282.71,0.0,0.0,100,3,14,4613,10,20,2012,12
471,1,282.71,0.0,0.0,100,5,8,4613,10,20,2012,12
472,1,282.71,0.0,0.0,100,3,6,4613,10,20,2012,12
473,1,282.71,0.0,0.0,100,3,13,4613,10,20,2012,12
474,1,283.31,0.0,0.0,48,3,6,4507,10,20,2012,13
475,1,283.79,0.0,0.0,90,1,3,4452,10,20,2012,14
476,1,284.2,0.0,0.0,75,1,2,4636,10,20,2012,15
477,1,284.32,0.0,0.0,90,1,3,4810,10,20,2012,16
478,1,284.13,0.0,0.0,75,1,2,5125,10,20,2012,17
479,1,283.14,0.0,0.0,40,1,1,4337,10,20,2012,18
480,1,281.4,0.0,0.0,40,1,1,3644,10,20,2012,19
481,1,280.47,0.0,0.0,20,1,5,3107,10,20,2012,20
482,1,279.52,0.0,0.0,20,1,5,2929,10,20,2012,21
483,1,278.85,0.0,0.0,48,5,8,2865,10,20,2012,22
484,1,278.12,0.0,0.0,48,7,10,2340,10,20,2012,23
485,1,277.94,0.0,0.0,48,5,8,1372,10,21,2012,0
486,1,275.93,0.0,0.0,60,7,10,1928,10,21,2012,8
487,1,275.93,0.0,0.0,60,5,8,1928,10,21,2012,8
488,1,284.09,0.0,0.0,75,1,2,4695,10,21,2012,17
489,1,282.6,0.0,0.0,75,1,2,4335,10,21,2012,18
490,1,281.72,0.0,0.0,90,1,3,1583,10,21,2012,22
491,1,281.26,0.0,0.0,90,1,3,959,10,21,2012,23
492,1,281.29,0.0,0.0,75,1,2,498,10,22,2012,0
493,1,281.01,0.0,0.0,75,1,2,306,10,22,2012,1
494,1,280.57,0.0,0.0,40,1,1,259,10,22,2012,2
495,1,280.54,0.0,0.0,75,1,2,324,10,22,2012,3
496,1,279.37,0.0,0.0,8,5,8,806,10,22,2012,4
497,1,279.18,0.0,0.0,8,5,8,2622,10,22,2012,5
498,1,279.05,0.0,0.0,8,5,8,5456,10,22,2012,6
499,1,282.7,0.0,0.0,38,2,4,4324,10,22,2012,10
500,1,286.17,0.0,0.0,40,1,1,4378,10,22,2012,11
501,1,288.61,0.0,0.0,75,1,2,4639,10,22,2012,12
502,1,290.59,0.0,0.0,20,1,5,4546,10,22,2012,13
503,1,292.21,0.0,0.0,75,1,2,5006,10,22,2012,14
504,1,293.56,0.0,0.0,75,1,2,5361,10,22,2012,15
505,1,293.43,0.0,0.0,40,1,1,6101,10,22,2012,16
506,1,293.4,0.0,0.0,40,1,1,5781,10,22,2012,17
507,1,291.47,0.0,0.0,20,1,5,4272,10,22,2012,18
508,1,289.17,0.0,0.0,20,1,5,3091,10,22,2012,19
509,1,287.28,0.0,0.0,1,2,4,2434,10,22,2012,20
510,1,286.1,0.0,0.0,1,2,4,1984,10,22,2012,21
511,1,285.45,0.0,0.0,75,1,2,1383,10,22,2012,22
512,1,285.33,0.0,0.0,90,1,3,959,10,22,2012,23
513,1,285.07,0.0,0.0,90,1,3,511,10,23,2012,0
514,1,284.58,0.0,0.0,90,1,3,346,10,23,2012,1
515,1,283.88,0.0,0.0,75,1,2,253,10,23,2012,2
516,1,283.55,0.0,0.0,75,1,2,349,10,23,2012,3
517,1,282.85,0.0,0.0,20,1,5,807,10,23,2012,4
518,1,282.42,0.0,0.0,20,1,5,2669,10,23,2012,5
519,1,282.13,0.0,0.0,75,1,2,5210,10,23,2012,6
520,1,281.85,0.0,0.0,40,1,1,6083,10,23,2012,7
521,1,281.85,0.0,0.0,20,1,5,5790,10,23,2012,8
522,1,283.07,0.0,0.0,75,1,2,5484,10,23,2012,9
523,1,284.53,0.0,0.0,90,1,3,4407,10,23,2012,10
524,1,285.6,0.0,0.0,75,1,2,4725,10,23,2012,11
525,1,286.63,0.0,0.0,90,1,3,4826,10,23,2012,12
526,1,286.75,0.0,0.0,99,3,13,4945,10,23,2012,13
527,1,287.97,0.0,0.0,90,1,3,5065,10,23,2012,14
528,1,288.54,0.0,0.0,99,8,15,5618,10,23,2012,15
529,1,288.72,0.0,0.0,90,1,3,6094,10,23,2012,16
530,1,288.53,0.0,0.0,90,1,3,5844,10,23,2012,17
531,1,288.16,0.0,0.0,90,1,3,4649,10,23,2012,18
532,1,287.59,0.0,0.0,90,1,3,3180,10,23,2012,19
533,1,287.21,0.0,0.0,90,1,3,2963,10,23,2012,20
534,1,286.29,0.0,0.0,90,1,3,2450,10,23,2012,21
535,1,285.7,0.0,0.0,90,1,3,1613,10,23,2012,22
536,1,285.61,0.0,0.0,90,1,3,1021,10,23,2012,23
537,1,285.37,0.0,0.0,99,4,7,580,10,24,2012,0
538,1,285.37,0.0,0.0,99,5,8,580,10,24,2012,0
539,1,285.51,0.0,0.0,90,1,3,298,10,24,2012,1
540,1,285.6,0.0,0.0,100,6,9,261,10,24,2012,2
541,1,285.99,0.0,0.0,100,5,8,408,10,24,2012,3
542,1,285.99,0.0,0.0,100,6,9,408,10,24,2012,3
543,1,285.94,0.0,0.0,100,5,8,793,10,24,2012,4
544,1,285.94,0.0,0.0,100,8,15,793,10,24,2012,4
545,1,285.97,0.0,0.0,90,5,8,2643,10,24,2012,5
546,1,285.97,0.0,0.0,90,3,6,2643,10,24,2012,5
547,1,285.97,0.0,0.0,90,8,15,2643,10,24,2012,5
548,1,285.73,0.0,0.0,90,5,8,5593,10,24,2012,6
549,1,285.73,0.0,0.0,90,8,16,5593,10,24,2012,6
550,1,285.73,0.0,0.0,90,3,13,5593,10,24,2012,6
551,1,285.73,0.0,0.0,90,8,15,5593,10,24,2012,6
552,1,285.5,0.0,0.0,90,3,6,5722,10,24,2012,7
553,1,285.5,0.0,0.0,90,5,8,5722,10,24,2012,7
554,1,285.55,0.0,0.0,90,4,7,5607,10,24,2012,8
555,1,285.55,0.0,0.0,90,5,8,5607,10,24,2012,8
556,1,285.55,0.0,0.0,90,3,6,5607,10,24,2012,8
557,1,285.55,0.0,0.0,90,8,15,5607,10,24,2012,8
558,1,285.93,0.0,0.0,90,4,7,5492,10,24,2012,9
559,1,285.93,0.0,0.0,90,5,8,5492,10,24,2012,9
560,1,285.93,0.0,0.0,90,3,13,5492,10,24,2012,9
561,1,286.34,0.0,0.0,90,5,8,4542,10,24,2012,10
562,1,286.82,0.0,0.0,90,5,8,4720,10,24,2012,11
563,1,286.82,0.0,0.0,90,7,10,4720,10,24,2012,11
564,1,288.36,0.0,0.0,90,5,8,4982,10,24,2012,12
565,1,288.36,0.0,0.0,90,6,9,4982,10,24,2012,12
566,1,288.36,0.0,0.0,90,7,10,4982,10,24,2012,12
567,1,289.08,0.0,0.0,90,6,9,5032,10,24,2012,13
568,1,289.08,0.0,0.0,90,5,8,5032,10,24,2012,13
569,1,289.08,0.0,0.0,90,7,10,5032,10,24,2012,13
570,1,289.88,0.0,0.0,90,5,8,5212,10,24,2012,14
571,1,289.88,0.0,0.0,90,6,9,5212,10,24,2012,14
572,1,290.24,0.0,0.0,90,5,8,5661,10,24,2012,15
573,1,290.24,0.0,0.0,90,6,9,5661,10,24,2012,15
574,1,290.24,0.0,0.0,90,3,13,5661,10,24,2012,15
575,1,290.01,0.0,0.0,90,5,8,5812,10,24,2012,16
576,1,289.62,0.0,0.0,90,6,9,5855,10,24,2012,17
577,1,289.62,0.0,0.0,90,5,8,5855,10,24,2012,17
578,1,289.61,0.0,0.0,90,6,9,4416,10,24,2012,18
579,1,289.61,0.0,0.0,90,5,8,4416,10,24,2012,18
580,1,289.06,0.0,0.0,90,5,8,3118,10,24,2012,19
581,1,288.34,0.0,0.0,75,6,9,2877,10,24,2012,20
582,1,288.34,0.0,0.0,75,5,8,2877,10,24,2012,20
583,1,287.06,0.0,0.0,20,5,8,2498,10,24,2012,21
584,1,287.41,0.0,0.0,75,5,8,1701,10,24,2012,22
585,1,287.52,0.0,0.0,90,5,8,1028,10,24,2012,23
586,1,287.81,0.0,0.0,90,5,8,578,10,25,2012,0
587,1,287.29,0.0,0.0,75,5,8,354,10,25,2012,1
588,1,287.23,0.0,0.0,90,5,8,272,10,25,2012,2
589,1,286.44,0.0,0.0,90,5,8,370,10,25,2012,3
590,1,285.32,0.0,0.0,90,5,8,809,10,25,2012,4
591,1,285.32,0.0,0.0,90,7,10,809,10,25,2012,4
592,1,285.43,0.0,0.0,90,5,8,2641,10,25,2012,5
593,1,285.53,0.0,0.0,75,5,8,4957,10,25,2012,6
594,1,285.2,0.0,0.0,90,5,8,6036,10,25,2012,7
595,1,285.2,0.0,0.0,90,7,10,6036,10,25,2012,7
596,1,285.02,0.0,0.0,90,5,8,5309,10,25,2012,8
597,1,286.43,0.0,0.0,90,5,8,4438,10,25,2012,10
598,1,287.36,0.0,0.0,90,5,8,4723,10,25,2012,11
599,1,287.6,0.0,0.0,90,5,8,4879,10,25,2012,12
600,1,287.29,0.0,0.0,90,1,3,5062,10,25,2012,13
601,1,286.41,0.0,0.0,90,3,6,5450,10,25,2012,14
602,1,286.41,0.0,0.0,90,5,8,5450,10,25,2012,14
603,1,286.41,0.0,0.0,90,4,7,5450,10,25,2012,14
604,1,286.41,0.0,0.0,90,4,12,5450,10,25,2012,14
605,1,285.8,0.0,0.0,90,4,7,5888,10,25,2012,15
606,1,285.8,0.0,0.0,90,5,8,5888,10,25,2012,15
607,1,285.8,0.0,0.0,90,3,6,5888,10,25,2012,15
608,1,285.8,0.0,0.0,90,4,12,5888,10,25,2012,15
609,1,285.8,0.0,0.0,90,3,13,5888,10,25,2012,15
610,1,285.29,0.0,0.0,90,3,6,6473,10,25,2012,16
611,1,285.29,0.0,0.0,90,5,8,6473,10,25,2012,16
612,1,285.29,0.0,0.0,90,4,7,6473,10,25,2012,16
613,1,284.77,0.0,0.0,90,3,13,6488,10,25,2012,17
614,1,284.77,0.0,0.0,90,5,8,6488,10,25,2012,17
615,1,284.77,0.0,0.0,90,3,6,6488,10,25,2012,17
616,1,284.29,0.0,0.0,90,4,7,5351,10,25,2012,18
617,1,284.29,0.0,0.0,90,5,8,5351,10,25,2012,18
618,1,284.29,0.0,0.0,90,3,13,5351,10,25,2012,18
619,1,284.29,0.0,0.0,90,3,6,5351,10,25,2012,18
620,1,283.79,0.0,0.0,90,4,7,3500,10,25,2012,19
621,1,283.79,0.0,0.0,90,5,8,3500,10,25,2012,19
622,1,283.79,0.0,0.0,90,3,6,3500,10,25,2012,19
623,1,283.44,0.0,0.0,90,3,6,2856,10,25,2012,20
624,1,283.44,0.0,0.0,90,5,8,2856,10,25,2012,20
625,1,283.44,0.0,0.0,90,4,12,2856,10,25,2012,20
626,1,283.22,0.0,0.0,90,3,13,2587,10,25,2012,21
627,1,283.22,0.0,0.0,90,5,8,2587,10,25,2012,21
628,1,283.22,0.0,0.0,90,4,7,2587,10,25,2012,21
629,1,282.82,0.0,0.0,90,1,3,1979,10,25,2012,22
630,1,282.13,0.0,0.0,90,1,3,1284,10,25,2012,23
631,1,281.05,0.0,0.0,90,3,6,665,10,26,2012,0
632,1,281.05,0.0,0.0,90,3,13,665,10,26,2012,0
633,1,281.05,0.0,0.0,90,4,7,665,10,26,2012,0
634,1,280.44,0.0,0.0,90,4,12,432,10,26,2012,1
635,1,280.44,0.0,0.0,90,3,6,432,10,26,2012,1
636,1,280.07,0.0,0.0,90,3,6,326,10,26,2012,2
637,1,280.07,0.0,0.0,90,5,8,326,10,26,2012,2
638,1,280.07,0.0,0.0,90,4,7,326,10,26,2012,2
639,1,279.54,0.0,0.0,90,3,6,380,10,26,2012,3
640,1,279.54,0.0,0.0,90,5,8,380,10,26,2012,3
641,1,279.54,0.0,0.0,90,4,7,380,10,26,2012,3
642,1,279.54,0.0,0.0,90,4,12,380,10,26,2012,3
643,1,278.93,0.0,0.0,90,3,6,705,10,26,2012,4
644,1,278.93,0.0,0.0,90,5,8,705,10,26,2012,4
645,1,278.93,0.0,0.0,90,3,13,705,10,26,2012,4
646,1,278.93,0.0,0.0,90,4,7,705,10,26,2012,4
647,1,278.93,0.0,0.0,90,4,12,705,10,26,2012,4
648,1,278.27,0.0,0.0,90,3,14,2430,10,26,2012,5
649,1,278.27,0.0,0.0,90,5,8,2430,10,26,2012,5
650,1,278.27,0.0,0.0,90,3,13,2430,10,26,2012,5
651,1,278.27,0.0,0.0,90,8,17,2430,10,26,2012,5
652,1,278.07,0.0,0.0,90,3,14,5426,10,26,2012,6
653,1,278.07,0.0,0.0,90,5,8,5426,10,26,2012,6
654,1,278.07,0.0,0.0,90,3,13,5426,10,26,2012,6
655,1,277.53,0.0,0.0,90,3,6,6499,10,26,2012,7
656,1,277.53,0.0,0.0,90,3,13,6499,10,26,2012,7
657,1,276.23,0.0,0.0,90,3,6,5856,10,26,2012,8
658,1,276.23,0.0,0.0,90,5,8,5856,10,26,2012,8
659,1,276.23,0.0,0.0,90,3,13,5856,10,26,2012,8
660,1,275.66,0.0,0.0,90,3,6,5234,10,26,2012,9
661,1,275.66,0.0,0.0,90,5,8,5234,10,26,2012,9
662,1,275.66,0.0,0.0,90,9,18,5234,10,26,2012,9
663,1,275.02,0.0,0.0,90,3,6,4695,10,26,2012,10
664,1,275.02,0.0,0.0,90,5,8,4695,10,26,2012,10
665,1,275.02,0.0,0.0,90,3,13,4695,10,26,2012,10
666,1,275.02,0.0,0.0,90,9,18,4695,10,26,2012,10
667,1,275.03,0.0,0.0,90,3,6,5341,10,26,2012,11
668,1,275.03,0.0,0.0,90,9,18,5341,10,26,2012,11
669,1,275.03,0.0,0.0,90,5,8,5341,10,26,2012,11
670,1,275.03,0.0,0.0,90,3,13,5341,10,26,2012,11
671,1,274.5,0.0,0.0,90,5,8,5943,10,26,2012,12
672,1,274.5,0.0,0.0,90,9,18,5943,10,26,2012,12
673,1,275.01,0.0,0.0,90,9,18,5874,10,26,2012,13
674,1,275.38,0.0,0.0,90,9,18,5879,10,26,2012,14
675,1,275.38,0.0,0.0,90,5,8,5879,10,26,2012,14
676,1,275.85,0.0,0.0,90,9,18,6060,10,26,2012,15
677,1,276.56,0.0,0.0,90,1,3,6348,10,26,2012,16
678,1,276.7,0.0,0.0,90,1,3,5955,10,26,2012,17
679,1,276.71,0.0,0.0,90,1,3,5341,10,26,2012,18
680,1,276.43,0.0,0.0,90,1,3,4144,10,26,2012,19
681,1,276.23,0.0,0.0,90,1,3,3249,10,26,2012,20
682,1,275.99,0.0,0.0,75,1,2,3017,10,26,2012,21
683,1,276.28,0.0,0.0,90,1,3,2765,10,26,2012,22
684,1,276.28,0.0,0.0,90,1,3,1894,10,26,2012,23
685,1,276.01,0.0,0.0,90,1,3,1159,10,27,2012,0
686,1,275.36,0.0,0.0,90,1,3,822,10,27,2012,1
687,1,274.93,0.0,0.0,20,1,5,641,10,27,2012,2
688,1,274.28,0.0,0.0,20,1,5,411,10,27,2012,3
689,1,274.01,0.0,0.0,1,2,4,468,10,27,2012,4
690,1,273.71,0.0,0.0,1,2,4,723,10,27,2012,5
691,1,273.43,0.0,0.0,1,2,4,1415,10,27,2012,6
692,1,273.65,0.0,0.0,20,1,5,2191,10,27,2012,7
693,1,274.58,0.0,0.0,75,1,2,3185,10,27,2012,8
694,1,275.39,0.0,0.0,90,1,3,4076,10,27,2012,9
695,1,275.44,0.0,0.0,0,2,4,4522,10,27,2012,10
696,1,276.11,0.0,0.0,90,1,3,6012,10,27,2012,11
697,1,276.48,0.0,0.0,90,1,3,5975,10,27,2012,12
698,1,276.5,0.0,0.0,90,1,3,5307,10,27,2012,13
699,1,276.56,0.0,0.0,90,1,3,4678,10,27,2012,14
700,1,276.61,0.0,0.0,90,1,3,4405,10,27,2012,15
701,1,276.9,0.0,0.0,90,1,3,4403,10,27,2012,16
702,1,276.61,0.0,0.0,90,1,3,4311,10,27,2012,17
703,1,276.34,0.0,0.0,90,1,3,4198,10,27,2012,18
704,1,275.96,0.0,0.0,90,1,3,3475,10,27,2012,19
705,1,275.6,0.0,0.0,90,1,3,3078,10,27,2012,20
706,1,274.86,0.0,0.0,90,1,3,2931,10,27,2012,21
707,1,274.05,0.0,0.0,20,1,5,2941,10,27,2012,22
708,1,273.62,0.0,0.0,20,1,5,2240,10,27,2012,23
709,1,273.52,0.0,0.0,20,1,5,1564,10,28,2012,0
710,1,273.54,0.0,0.0,90,1,3,795,10,28,2012,1
711,1,273.63,0.0,0.0,90,1,3,447,10,28,2012,2
712,1,273.63,0.0,0.0,90,1,3,443,10,28,2012,3
713,1,273.22,0.0,0.0,90,1,3,330,10,28,2012,4
714,1,272.75,0.0,0.0,75,1,2,453,10,28,2012,5
715,1,272.16,0.0,0.0,75,1,2,755,10,28,2012,6
716,1,271.06,0.0,0.0,20,1,5,953,10,28,2012,7
717,1,270.68,0.0,0.0,1,2,4,1650,10,28,2012,8
718,1,272.6,0.0,0.0,1,2,4,2442,10,28,2012,9
719,1,274.06,0.0,0.0,1,2,4,3230,10,28,2012,10
720,1,275.81,0.0,0.0,1,2,4,3575,10,28,2012,11
721,1,277.54,0.0,0.0,20,1,5,4139,10,28,2012,12
722,1,278.54,0.0,0.0,40,1,1,3892,10,28,2012,13
723,1,278.97,0.0,0.0,40,1,1,3989,10,28,2012,14
724,1,278.91,0.0,0.0,75,1,2,4294,10,28,2012,15
725,1,278.81,0.0,0.0,75,1,2,4521,10,28,2012,16
726,1,278.27,0.0,0.0,75,1,2,4280,10,28,2012,17
727,1,276.67,0.0,0.0,75,1,2,3945,10,28,2012,18
728,1,275.86,0.0,0.0,75,1,2,3169,10,28,2012,19
729,1,274.29,0.0,0.0,75,1,2,2772,10,28,2012,20
730,1,273.37,0.0,0.0,75,1,2,2213,10,28,2012,21
731,1,272.77,0.0,0.0,75,1,2,1570,10,28,2012,22
732,1,272.01,0.0,0.0,75,1,2,1065,10,28,2012,23
733,1,271.78,0.0,0.0,40,1,1,530,10,29,2012,0
734,1,271.41,0.0,0.0,75,6,9,331,10,29,2012,1
735,1,271.46,0.0,0.0,75,5,8,270,10,29,2012,2
736,1,271.76,0.0,0.0,75,1,2,316,10,29,2012,3
737,1,272.24,0.0,0.0,90,1,3,799,10,29,2012,4
738,1,271.98,0.0,0.0,90,1,3,2513,10,29,2012,5
739,1,271.53,0.0,0.0,40,1,1,5503,10,29,2012,6
740,1,271.46,0.0,0.0,40,1,1,6642,10,29,2012,7
741,1,271.7,0.0,0.0,40,1,1,6195,10,29,2012,8
742,1,273.26,0.0,0.0,75,1,2,5246,10,29,2012,9
743,1,274.9,0.0,0.0,90,1,3,4460,10,29,2012,10
744,1,276.33,0.0,0.0,90,1,3,4580,10,29,2012,11
745,1,277.58,0.0,0.0,90,9,18,4771,10,29,2012,12
746,1,278.5,0.0,0.0,90,1,3,4836,10,29,2012,13
747,1,279.3,0.0,0.0,90,1,3,5138,10,29,2012,14
748,1,279.89,0.0,0.0,90,1,3,5606,10,29,2012,15
749,1,280.11,0.0,0.0,40,1,1,6120,10,29,2012,16
750,1,279.82,0.0,0.0,40,1,1,5985,10,29,2012,17
751,1,278.69,0.0,0.0,40,1,1,4418,10,29,2012,18
752,1,277.75,0.0,0.0,40,1,1,3089,10,29,2012,19
753,1,276.77,0.0,0.0,40,1,1,2636,10,29,2012,20
754,1,276.61,0.0,0.0,75,1,2,2117,10,29,2012,21
755,1,276.06,0.0,0.0,75,1,2,1437,10,29,2012,22
756,1,275.22,0.0,0.0,20,1,5,920,10,29,2012,23
757,1,274.75,0.0,0.0,20,1,5,600,10,30,2012,0
758,1,274.24,0.0,0.0,20,1,5,393,10,30,2012,1
759,1,273.47,0.0,0.0,20,1,5,298,10,30,2012,2
760,1,273.5,0.0,0.0,1,2,4,352,10,30,2012,3
761,1,273.15,0.0,0.0,75,1,2,762,10,30,2012,4
762,1,273.0,0.0,0.0,20,1,5,2519,10,30,2012,5
763,1,272.69,0.0,0.0,20,1,5,5478,10,30,2012,6
764,1,273.08,0.0,0.0,40,1,1,6728,10,30,2012,7
765,1,273.91,0.0,0.0,75,1,2,5972,10,30,2012,8
766,1,274.82,0.0,0.0,75,1,2,5280,10,30,2012,9
767,1,276.16,0.0,0.0,75,1,2,4626,10,30,2012,10
768,1,277.69,0.0,0.0,90,1,3,4947,10,30,2012,11
769,1,278.47,0.0,0.0,90,1,3,5125,10,30,2012,12
770,1,279.12,0.0,0.0,90,1,3,5130,10,30,2012,13
771,1,279.28,0.0,0.0,90,1,3,5394,10,30,2012,14
772,1,280.19,0.0,0.0,90,1,3,5837,10,30,2012,15
773,1,280.5,0.0,0.0,90,1,3,6222,10,30,2012,16
774,1,280.3,0.0,0.0,90,1,3,5992,10,30,2012,17
775,1,279.58,0.0,0.0,75,1,2,4578,10,30,2012,18
776,1,278.78,0.0,0.0,75,1,2,3246,10,30,2012,19
777,1,278.5,0.0,0.0,90,1,3,2834,10,30,2012,20
778,1,276.93,0.0,0.0,75,1,2,2578,10,30,2012,21
779,1,276.03,0.0,0.0,40,1,1,1979,10,30,2012,22
780,1,275.01,0.0,0.0,40,1,1,1326,10,30,2012,23
781,1,273.87,0.0,0.0,40,1,1,541,10,31,2012,0
782,1,272.99,0.0,0.0,1,2,4,346,10,31,2012,1
783,1,272.41,0.0,0.0,1,2,4,265,10,31,2012,2
784,1,272.31,0.0,0.0,1,2,4,338,10,31,2012,3
785,1,272.39,0.0,0.0,1,2,4,765,10,31,2012,4
786,1,271.73,0.0,0.0,1,2,4,2611,10,31,2012,5
787,1,271.54,0.0,0.0,1,2,4,5577,10,31,2012,6
788,1,271.12,0.0,0.0,1,2,4,6908,10,31,2012,7
789,1,271.17,0.0,0.0,20,1,5,6079,10,31,2012,8
790,1,273.11,0.0,0.0,20,1,5,5309,10,31,2012,9
791,1,276.01,0.0,0.0,20,1,5,4567,10,31,2012,10
792,1,278.27,0.0,0.0,20,1,5,4804,10,31,2012,11
793,1,279.84,0.0,0.0,20,1,5,5041,10,31,2012,12
794,1,280.68,0.0,0.0,40,1,1,5051,10,31,2012,13
795,1,281.22,0.0,0.0,20,1,5,5274,10,31,2012,14
796,1,281.8,0.0,0.0,20,1,5,5936,10,31,2012,15
797,1,282.2,0.0,0.0,40,1,1,6128,10,31,2012,16
798,1,281.48,0.0,0.0,20,1,5,5821,10,31,2012,17
799,1,280.0,0.0,0.0,20,1,5,4040,10,31,2012,18
800,1,278.48,0.0,0.0,20,1,5,2711,10,31,2012,19
801,1,276.86,0.0,0.0,20,1,5,2690,10,31,2012,20
802,1,275.45,0.0,0.0,1,2,4,2539,10,31,2012,21
803,1,274.05,0.0,0.0,1,2,4,1925,10,31,2012,22
804,1,272.75,0.0,0.0,1,2,4,1471,10,31,2012,23
805,1,271.73,0.0,0.0,1,2,4,716,11,1,2012,0
806,1,270.91,0.0,0.0,1,2,4,453,11,1,2012,1
807,1,270.15,0.0,0.0,1,2,4,324,11,1,2012,2
808,1,269.68,0.0,0.0,1,2,4,390,11,1,2012,3
809,1,269.44,0.0,0.0,1,2,4,775,11,1,2012,4
810,1,268.96,0.0,0.0,1,2,4,2572,11,1,2012,5
811,1,268.61,0.0,0.0,1,2,4,5595,11,1,2012,6
812,1,268.74,0.0,0.0,1,2,4,6852,11,1,2012,7
813,1,268.45,0.0,0.0,20,1,5,5892,11,1,2012,8
814,1,270.9,0.0,0.0,1,2,4,5327,11,1,2012,9
815,1,273.45,0.0,0.0,1,2,4,4756,11,1,2012,10
816,1,275.9,0.0,0.0,20,1,5,5073,11,1,2012,11
817,1,278.7,0.0,0.0,20,1,5,5286,11,1,2012,12
818,1,280.25,0.0,0.0,20,1,5,5189,11,1,2012,13
819,1,281.67,0.0,0.0,1,2,4,5495,11,1,2012,14
820,1,283.03,0.0,0.0,1,2,4,5713,11,1,2012,15
821,1,283.13,0.0,0.0,1,2,4,6317,11,1,2012,16
822,1,283.04,0.0,0.0,20,1,5,6306,11,1,2012,17
