,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,day,year,hour
258,None,282.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-13 22:00:00,2875,10,13,2012,22
259,None,282.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-13 23:00:00,1931,10,13,2012,23
260,None,282.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 00:00:00,1309,10,14,2012,0
261,None,282.54,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 01:00:00,870,10,14,2012,1
262,None,282.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 02:00:00,654,10,14,2012,2
263,None,282.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 03:00:00,364,10,14,2012,3
264,None,282.08,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 04:00:00,262,10,14,2012,4
265,None,282.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 05:00:00,505,10,14,2012,5
266,None,282.24,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 06:00:00,861,10,14,2012,6
267,None,282.24,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 07:00:00,1132,10,14,2012,7
268,None,282.24,0.0,0.0,57,Mist,mist,2012-10-14 08:00:00,1797,10,14,2012,8
269,None,282.43,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 09:00:00,2685,10,14,2012,9
270,None,282.43,0.0,0.0,57,Mist,mist,2012-10-14 09:00:00,2685,10,14,2012,9
271,None,282.43,0.0,0.0,57,Haze,haze,2012-10-14 09:00:00,2685,10,14,2012,9
272,None,282.33,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 10:00:00,3370,10,14,2012,10
273,None,282.33,0.0,0.0,57,Mist,mist,2012-10-14 10:00:00,3370,10,14,2012,10
274,None,282.82,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 11:00:00,3662,10,14,2012,11
275,None,282.82,0.0,0.0,57,Mist,mist,2012-10-14 11:00:00,3662,10,14,2012,11
276,None,283.33,0.0,0.0,57,Mist,mist,2012-10-14 12:00:00,4076,10,14,2012,12
277,None,283.33,0.0,0.0,57,Rain,light rain,2012-10-14 12:00:00,4076,10,14,2012,12
278,None,283.33,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 12:00:00,4076,10,14,2012,12
279,None,283.75,0.0,0.0,93,Rain,light rain,2012-10-14 13:00:00,4128,10,14,2012,13
280,None,283.75,0.0,0.0,93,Mist,mist,2012-10-14 13:00:00,4128,10,14,2012,13
281,None,283.75,0.0,0.0,93,Drizzle,light intensity drizzle,2012-10-14 13:00:00,4128,10,14,2012,13
282,None,284.09,0.0,0.0,93,Mist,mist,2012-10-14 14:00:00,4358,10,14,2012,14
283,None,284.09,0.0,0.0,93,Rain,light rain,2012-10-14 14:00:00,4358,10,14,2012,14
284,None,284.09,0.0,0.0,93,Drizzle,light intensity drizzle,2012-10-14 14:00:00,4358,10,14,2012,14
285,None,284.55,0.0,0.0,93,Mist,mist,2012-10-14 15:00:00,4342,10,14,2012,15
286,None,284.55,0.0,0.0,93,Rain,light rain,2012-10-14 15:00:00,4342,10,14,2012,15
287,None,284.68,0.0,0.0,93,Mist,mist,2012-10-14 16:00:00,4234,10,14,2012,16
288,None,284.64,0.0,0.0,93,Rain,light rain,2012-10-14 17:00:00,4271,10,14,2012,17
289,None,284.64,0.0,0.0,93,Mist,mist,2012-10-14 17:00:00,4271,10,14,2012,17
290,None,284.4,0.0,0.0,93,Mist,mist,2012-10-14 18:00:00,4080,10,14,2012,18
291,None,284.17,0.0,0.0,93,Mist,mist,2012-10-14 19:00:00,3453,10,14,2012,19
292,None,284.03,0.0,0.0,93,Mist,mist,2012-10-14 20:00:00,2718,10,14,2012,20
293,None,283.58,0.0,0.0,93,Mist,mist,2012-10-14 21:00:00,2439,10,14,2012,21
294,None,283.04,0.0,0.0,93,Mist,mist,2012-10-14 22:00:00,1819,10,14,2012,22
295,None,281.95,0.0,0.0,93,Mist,mist,2012-10-14 23:00:00,1002,10,14,2012,23
296,None,281.95,0.0,0.0,93,Fog,fog,2012-10-14 23:00:00,1002,10,14,2012,23
297,None,281.61,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,542,10,15,2012,0
298,None,281.61,0.0,0.0,93,Fog,fog,2012-10-15 00:00:00,542,10,15,2012,0
299,None,281.57,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,303,10,15,2012,1
300,None,281.42,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,239,10,15,2012,2
301,None,281.29,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,335,10,15,2012,3
302,None,281.29,0.0,0.0,85,Fog,fog,2012-10-15 03:00:00,335,10,15,2012,3
303,None,281.02,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,810,10,15,2012,4
304,None,281.02,0.0,0.0,85,Fog,fog,2012-10-15 04:00:00,810,10,15,2012,4
305,None,280.82,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2606,10,15,2012,5
306,None,280.82,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2606,10,15,2012,5
307,None,280.39,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714,10,15,2012,6
308,None,280.19,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798,10,15,2012,7
309,None,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114,10,15,2012,8
310,None,279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094,10,15,2012,9
311,None,280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473,10,15,2012,10
312,None,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529,10,15,2012,11
313,None,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823,10,15,2012,12
314,None,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872,10,15,2012,13
315,None,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238,10,15,2012,14
316,None,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584,10,15,2012,15
317,None,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246,10,15,2012,16
318,None,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957,10,15,2012,17
319,None,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535,10,15,2012,18
320,None,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234,10,15,2012,19
321,None,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677,10,15,2012,20
322,None,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077,10,15,2012,21
323,None,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380,10,15,2012,22
324,None,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927,10,15,2012,23
325,None,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500,10,16,2012,0
326,None,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324,10,16,2012,1
327,None,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257,10,16,2012,2
328,None,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354,10,16,2012,3
329,None,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769,10,16,2012,4
330,None,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769,10,16,2012,5
331,None,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789,10,16,2012,6
332,None,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055,10,16,2012,7
333,None,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408,10,16,2012,8
334,None,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254,10,16,2012,9
335,None,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547,10,16,2012,10
336,None,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784,10,16,2012,11
337,None,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015,10,16,2012,12
338,None,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057,10,16,2012,13
339,None,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430,10,16,2012,14
340,None,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813,10,16,2012,15
341,None,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496,10,16,2012,16
342,None,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429,10,16,2012,17
343,None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142,10,16,2012,18
344,None,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311,10,16,2012,19
345,None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777,10,16,2012,20
346,None,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331,10,16,2012,21
347,None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767,10,16,2012,22
348,None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093,10,16,2012,23
349,None,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554,10,17,2012,0
350,None,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333,10,17,2012,1
351,None,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267,10,17,2012,2
352,None,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358,10,17,2012,3
353,None,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777,10,17,2012,4
354,None,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732,10,17,2012,5
355,None,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637,10,17,2012,6
356,None,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564,10,17,2012,7
357,None,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274,10,17,2012,8
358,None,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403,10,17,2012,9
359,None,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403,10,17,2012,9
360,None,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680,10,17,2012,10
361,None,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642,10,17,2012,11
362,None,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979,10,17,2012,12
363,None,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851,10,17,2012,13
364,None,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291,10,17,2012,14
365,None,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714,10,17,2012,15
366,None,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723,10,17,2012,16
367,None,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180,10,17,2012,17
368,None,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843,10,17,2012,18
369,None,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435,10,17,2012,19
370,None,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921,10,17,2012,20
371,None,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763,10,17,2012,21
372,None,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930,10,17,2012,22
373,None,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160,10,17,2012,23
374,None,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654,10,18,2012,0
375,None,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374,10,18,2012,1
376,None,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301,10,18,2012,2
377,None,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397,10,18,2012,3
378,None,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794,10,18,2012,4
379,None,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564,10,18,2012,5
380,None,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358,10,18,2012,6
381,None,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441,10,18,2012,7
382,None,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536,10,18,2012,8
383,None,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256,10,18,2012,9
384,None,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619,10,18,2012,10
385,None,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107,10,18,2012,11
386,None,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147,10,18,2012,12
387,None,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283,10,18,2012,13
388,None,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704,10,18,2012,14
389,None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887,10,18,2012,15
390,None,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307,10,18,2012,16
391,None,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953,10,18,2012,17
392,None,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519,10,18,2012,18
393,None,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427,10,18,2012,19
394,None,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921,10,18,2012,20
395,None,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649,10,18,2012,21
396,None,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005,10,18,2012,22
397,None,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177,10,18,2012,23
398,None,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699,10,19,2012,0
399,None,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436,10,19,2012,1
400,None,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353,10,19,2012,2
401,None,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353,10,19,2012,2
402,None,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399,10,19,2012,3
403,None,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720,10,19,2012,4
404,None,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720,10,19,2012,4
405,None,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720,10,19,2012,4
406,None,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720,10,19,2012,4
407,None,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370,10,19,2012,5
408,None,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370,10,19,2012,5
409,None,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162,10,19,2012,6
410,None,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162,10,19,2012,6
411,None,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162,10,19,2012,6
412,None,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777,10,19,2012,7
413,None,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777,10,19,2012,7
414,None,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235,10,19,2012,8
415,None,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235,10,19,2012,8
416,None,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235,10,19,2012,8
417,None,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606,10,19,2012,9
418,None,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606,10,19,2012,9
419,None,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328,10,19,2012,10
420,None,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282,10,19,2012,11
421,None,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489,10,19,2012,12
422,None,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908,10,19,2012,13
423,None,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620,10,19,2012,14
424,None,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849,10,19,2012,15
425,None,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849,10,19,2012,15
426,None,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945,10,19,2012,16
427,None,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619,10,19,2012,17
428,None,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479,10,19,2012,18
429,None,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804,10,19,2012,19
430,None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908,10,19,2012,20
431,None,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942,10,19,2012,21
432,None,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077,10,19,2012,22
433,None,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077,10,19,2012,22
434,None,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051,10,19,2012,23
435,None,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051,10,19,2012,23
436,None,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051,10,19,2012,23
437,None,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270,10,20,2012,0
438,None,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270,10,20,2012,0
439,None,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773,10,20,2012,1
440,None,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773,10,20,2012,1
441,None,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589,10,20,2012,2
442,None,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432,10,20,2012,3
443,None,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432,10,20,2012,3
444,None,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401,10,20,2012,4
445,None,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401,10,20,2012,4
446,None,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401,10,20,2012,4
447,None,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759,10,20,2012,5
448,None,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759,10,20,2012,5
449,None,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759,10,20,2012,5
450,None,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313,10,20,2012,6
451,None,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313,10,20,2012,6
452,None,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313,10,20,2012,6
453,None,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824,10,20,2012,7
454,None,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824,10,20,2012,7
455,None,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824,10,20,2012,7
456,None,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787,10,20,2012,8
457,None,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787,10,20,2012,8
458,None,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787,10,20,2012,8
459,None,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713,10,20,2012,9
460,None,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713,10,20,2012,9
461,None,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713,10,20,2012,9
462,None,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713,10,20,2012,9
463,None,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815,10,20,2012,10
464,None,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815,10,20,2012,10
465,None,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815,10,20,2012,10
466,None,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815,10,20,2012,10
467,None,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339,10,20,2012,11
468,None,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339,10,20,2012,11
469,None,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339,10,20,2012,11
470,None,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613,10,20,2012,12
471,None,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613,10,20,2012,12
472,None,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613,10,20,2012,12
473,None,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613,10,20,2012,12
474,None,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507,10,20,2012,13
475,None,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452,10,20,2012,14
476,None,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636,10,20,2012,15
477,None,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810,10,20,2012,16
478,None,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125,10,20,2012,17
479,None,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337,10,20,2012,18
480,None,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644,10,20,2012,19
481,None,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107,10,20,2012,20
482,None,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929,10,20,2012,21
483,None,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865,10,20,2012,22
484,None,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340,10,20,2012,23
485,None,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372,10,21,2012,0
486,None,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928,10,21,2012,8
487,None,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928,10,21,2012,8
488,None,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695,10,21,2012,17
489,None,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335,10,21,2012,18
490,None,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583,10,21,2012,22
491,None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959,10,21,2012,23
492,None,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498,10,22,2012,0
493,None,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306,10,22,2012,1
494,None,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259,10,22,2012,2
495,None,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324,10,22,2012,3
496,None,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806,10,22,2012,4
497,None,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622,10,22,2012,5
498,None,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456,10,22,2012,6
499,None,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324,10,22,2012,10
500,None,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378,10,22,2012,11
501,None,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639,10,22,2012,12
502,None,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546,10,22,2012,13
503,None,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006,10,22,2012,14
504,None,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361,10,22,2012,15
505,None,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101,10,22,2012,16
506,None,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781,10,22,2012,17
507,None,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272,10,22,2012,18
508,None,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091,10,22,2012,19
509,None,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434,10,22,2012,20
510,None,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984,10,22,2012,21
511,None,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383,10,22,2012,22
512,None,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959,10,22,2012,23
513,None,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511,10,23,2012,0
514,None,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346,10,23,2012,1
515,None,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253,10,23,2012,2
516,None,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349,10,23,2012,3
517,None,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807,10,23,2012,4
518,None,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669,10,23,2012,5
519,None,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210,10,23,2012,6
520,None,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083,10,23,2012,7
521,None,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790,10,23,2012,8
